192.168.0.101,13.107.246.48,TCP,55
13.107.246.48,192.168.0.101,TCP,66
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.1,192.168.0.101,ICMP,120
163.70.144.61,192.168.0.101,TCP,54
192.168.0.101,163.70.144.61,TCP,54
192.168.0.101,192.168.0.1,UDP,88
192.168.0.1,192.168.0.101,UDP,216
192.168.0.101,44.218.128.124,TCP,66
192.168.0.101,104.16.174.226,UDP,1292
192.168.0.101,104.16.174.226,UDP,1292
192.168.0.101,104.16.174.226,UDP,121
192.168.0.101,192.168.0.1,UDP,87
104.16.174.226,192.168.0.101,UDP,1242
104.16.174.226,192.168.0.101,UDP,1242
104.16.174.226,192.168.0.101,UDP,1242
104.16.174.226,192.168.0.101,UDP,66
104.16.174.226,192.168.0.101,UDP,66
104.16.174.226,192.168.0.101,UDP,91
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,901
192.168.0.101,192.168.0.1,UDP,86
192.168.0.101,192.168.0.1,UDP,86
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,1081
192.168.0.1,192.168.0.101,UDP,131
140.82.113.21,192.168.0.101,TCP,54
172.64.155.209,192.168.0.101,TCP,54
192.168.0.101,172.64.155.209,TCP,54
140.82.113.21,192.168.0.101,TCP,54
140.82.113.21,192.168.0.101,TCP,54
140.82.113.21,192.168.0.101,TCP,54
140.82.113.21,192.168.0.101,TCP,54
140.82.113.21,192.168.0.101,TCP,54
140.82.113.21,192.168.0.101,TCP,54
140.82.113.21,192.168.0.101,TCP,54
140.82.113.21,192.168.0.101,TCP,54
140.82.113.21,192.168.0.101,TCP,102
192.168.0.101,140.82.113.21,TCP,54
192.168.0.101,192.168.0.1,UDP,84
192.168.0.1,192.168.0.101,UDP,139
192.168.0.101,224.0.0.251,UDP,84
140.82.113.21,192.168.0.101,TCP,517
192.168.0.101,140.82.113.21,TCP,54
140.82.113.21,192.168.0.101,TCP,66
140.82.113.21,192.168.0.101,TCP,54
140.82.113.21,192.168.0.101,TCP,102
192.168.0.101,140.82.113.21,TCP,54
140.82.113.21,192.168.0.101,TCP,517
192.168.0.101,140.82.113.21,TCP,54
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,51.105.71.136,TCP,509
192.168.0.101,51.105.71.136,TCP,93
192.168.0.101,51.105.71.136,TCP,1494
192.168.0.101,51.105.71.136,TCP,1494
192.168.0.101,51.105.71.136,TCP,1494
192.168.0.101,51.105.71.136,TCP,538
51.105.71.136,192.168.0.101,TCP,54
51.105.71.136,192.168.0.101,TCP,54
51.105.71.136,192.168.0.101,TCP,54
51.105.71.136,192.168.0.101,TCP,93
192.168.0.101,51.105.71.136,TCP,54
163.70.144.61,192.168.0.101,TCP,222
192.168.0.101,163.70.144.61,TCP,54
51.105.71.136,192.168.0.101,TCP,157
192.168.0.101,51.105.71.136,TCP,89
192.168.0.101,163.70.144.61,TCP,106
163.70.144.61,192.168.0.101,TCP,54
51.105.71.136,192.168.0.101,TCP,54
192.168.0.101,140.82.113.21,TCP,66
140.82.113.21,192.168.0.101,TCP,66
192.168.0.101,140.82.113.21,TCP,54
192.168.0.101,140.82.113.21,TCP,571
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
140.82.113.21,192.168.0.101,TCP,1490
140.82.113.21,192.168.0.101,TCP,1490
140.82.113.21,192.168.0.101,TCP,1278
192.168.0.101,140.82.113.21,TCP,54
140.82.113.21,192.168.0.101,TCP,200
140.82.113.21,192.168.0.101,TCP,1490
192.168.0.101,140.82.113.21,TCP,66
192.168.0.101,140.82.113.21,TCP,54
192.168.0.101,140.82.113.21,TCP,1490
192.168.0.101,140.82.113.21,TCP,763
140.82.113.21,192.168.0.101,TCP,54
140.82.113.21,192.168.0.101,TCP,133
140.82.113.21,192.168.0.101,TCP,133
192.168.0.101,140.82.113.21,TCP,54
140.82.113.21,192.168.0.101,TCP,641
140.82.113.21,192.168.0.101,TCP,78
192.168.0.101,140.82.113.21,TCP,54
192.168.0.101,140.82.113.21,TCP,78
192.168.0.101,140.82.113.21,TCP,54
140.82.113.21,192.168.0.101,TCP,54
140.82.113.21,192.168.0.101,TCP,54
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.252,UDP,84
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,224.0.0.252,UDP,84
4.213.25.241,192.168.0.101,TCP,54
192.168.0.101,4.213.25.241,TCP,54
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,UDP,220
192.168.0.101,44.196.96.228,TCP,66
44.196.96.228,192.168.0.101,TCP,66
192.168.0.101,44.196.96.228,TCP,54
192.168.0.101,44.196.96.228,TCP,1494
192.168.0.101,44.196.96.228,TCP,590
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
44.196.96.228,192.168.0.101,TCP,54
44.196.96.228,192.168.0.101,TCP,1494
192.168.0.101,44.196.96.228,TCP,66
44.196.96.228,192.168.0.101,TCP,1494
44.196.96.228,192.168.0.101,TCP,1471
192.168.0.101,44.196.96.228,TCP,54
192.168.0.101,44.196.96.228,TCP,180
192.168.0.101,44.196.96.228,TCP,153
192.168.0.101,44.196.96.228,TCP,416
192.168.0.101,44.196.96.228,TCP,1025
44.196.96.228,192.168.0.101,TCP,54
44.196.96.228,192.168.0.101,TCP,258
192.168.0.101,44.196.96.228,TCP,54
44.196.96.228,192.168.0.101,TCP,132
192.168.0.101,44.196.96.228,TCP,54
192.168.0.101,44.196.96.228,TCP,92
44.196.96.228,192.168.0.101,TCP,54
44.196.96.228,192.168.0.101,TCP,54
108.158.46.39,192.168.0.101,TCP,54
192.168.0.101,108.158.46.39,TCP,54
192.168.0.101,51.105.71.136,TCP,167
192.168.0.101,51.105.71.136,TCP,1494
192.168.0.101,51.105.71.136,TCP,1031
192.168.0.101,172.217.194.188,TCP,55
51.105.71.136,192.168.0.101,TCP,54
172.217.194.188,192.168.0.101,TCP,66
51.105.71.136,192.168.0.101,TCP,54
51.105.71.136,192.168.0.101,TCP,158
192.168.0.101,51.105.71.136,TCP,54
44.196.96.228,192.168.0.101,TCP,426
192.168.0.101,44.196.96.228,TCP,54
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.252,UDP,84
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,224.0.0.252,UDP,84
3.233.158.24,192.168.0.101,TCP,54
192.168.0.101,3.233.158.24,TCP,54
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,3.84.138.51,TCP,55
20.207.73.85,192.168.0.101,TCP,93
20.207.73.85,192.168.0.101,TCP,78
20.207.73.85,192.168.0.101,TCP,54
20.207.73.85,192.168.0.101,TCP,54
192.168.0.101,20.207.73.85,TCP,54
192.168.0.101,20.207.73.85,TCP,110
192.168.0.101,20.207.73.85,TCP,54
20.207.73.85,192.168.0.101,TCP,54
20.207.73.85,192.168.0.101,TCP,54
3.84.138.51,192.168.0.101,TCP,66
192.168.0.101,192.168.0.1,UDP,71
192.168.0.101,172.64.155.209,TCP,1454
192.168.0.101,172.64.155.209,TCP,1454
192.168.0.101,172.64.155.209,TCP,1454
192.168.0.101,172.64.155.209,TCP,1454
192.168.0.101,172.64.155.209,TCP,1454
192.168.0.101,172.64.155.209,TCP,210
192.168.0.101,172.64.155.209,TCP,93
192.168.0.101,172.64.155.209,TCP,439
192.168.0.1,192.168.0.101,UDP,103
172.64.155.209,192.168.0.101,TCP,54
172.64.155.209,192.168.0.101,TCP,54
192.168.0.100,224.0.0.251,UDP,87
192.168.0.101,192.168.0.1,UDP,86
192.168.0.1,192.168.0.101,UDP,141
192.168.0.101,224.0.0.251,UDP,86
192.168.0.101,224.0.0.251,UDP,86
192.168.0.101,192.168.0.100,UDP,92
192.168.0.101,224.0.0.252,UDP,86
192.168.0.100,192.168.0.101,ICMP,120
192.168.0.101,140.82.112.22,TCP,1490
192.168.0.101,140.82.112.22,TCP,1490
192.168.0.101,140.82.112.22,TCP,1490
192.168.0.101,140.82.112.22,TCP,1490
192.168.0.101,140.82.112.22,TCP,1490
192.168.0.101,140.82.112.22,TCP,1490
192.168.0.101,140.82.112.22,TCP,1490
192.168.0.101,140.82.112.22,TCP,1490
192.168.0.101,140.82.112.22,TCP,1490
192.168.0.101,140.82.112.22,TCP,732
192.168.0.101,192.168.0.1,UDP,86
192.168.0.101,192.168.0.1,UDP,86
192.168.0.1,192.168.0.101,UDP,131
192.168.0.101,192.168.0.1,UDP,84
192.168.0.1,192.168.0.101,UDP,139
192.168.0.101,224.0.0.251,UDP,84
140.82.112.22,192.168.0.101,TCP,54
140.82.112.22,192.168.0.101,TCP,54
140.82.112.22,192.168.0.101,TCP,54
140.82.112.22,192.168.0.101,TCP,54
140.82.112.22,192.168.0.101,TCP,102
104.18.32.47,192.168.0.101,TCP,54
192.168.0.101,104.18.32.47,TCP,54
192.168.0.101,140.82.112.22,TCP,54
140.82.112.22,192.168.0.101,TCP,517
192.168.0.101,140.82.112.22,TCP,54
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.251,UDP,84
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.251,UDP,84
4.213.25.241,192.168.0.101,TCP,54
192.168.0.101,4.213.25.241,TCP,54
192.168.0.101,142.250.76.211,TCP,55
142.250.76.211,192.168.0.101,TCP,66
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.252,UDP,84
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
74.125.24.188,192.168.0.101,TCP,54
192.168.0.101,74.125.24.188,TCP,54
192.168.0.101,3.84.138.51,TCP,55
104.18.32.47,192.168.0.101,TCP,54
192.168.0.101,104.18.32.47,TCP,54
192.168.0.101,192.168.0.1,UDP,92
3.84.138.51,192.168.0.101,TCP,66
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,108.158.46.47,TCP,55
108.158.46.47,192.168.0.101,TCP,66
192.168.0.101,192.168.0.1,UDP,84
192.168.0.101,192.168.0.1,UDP,84
192.168.0.1,192.168.0.101,UDP,139
192.168.0.1,192.168.0.101,UDP,139
192.168.0.101,224.0.0.251,UDP,84
52.45.119.18,192.168.0.101,TCP,54
192.168.0.101,52.45.119.18,TCP,54
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.100,224.0.0.251,UDP,135
3.233.158.25,192.168.0.101,TCP,54
192.168.0.101,3.233.158.25,TCP,54
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,35.190.80.1,TCP,55
35.190.80.1,192.168.0.101,TCP,66
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,104.18.32.47,TCP,55
104.18.32.47,192.168.0.101,TCP,66
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.252,UDP,84
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,224.0.0.252,UDP,84
4.225.11.192,192.168.0.101,TCP,54
192.168.0.101,4.225.11.192,TCP,54
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,192.168.0.1,UDP,76
192.168.0.101,192.168.0.1,UDP,76
192.168.0.1,192.168.0.101,UDP,129
192.168.0.1,192.168.0.101,UDP,184
20.189.173.24,192.168.0.101,TCP,54
192.168.0.101,20.189.173.24,TCP,54
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
3.212.128.204,192.168.0.101,TCP,54
192.168.0.101,3.212.128.204,TCP,54
192.168.0.101,20.189.173.24,TCP,172
192.168.0.101,20.189.173.24,TCP,93
192.168.0.101,20.189.173.24,TCP,1494
192.168.0.101,20.189.173.24,TCP,1000
3.212.128.204,192.168.0.101,TCP,54
192.168.0.101,3.212.128.204,TCP,54
20.189.173.24,192.168.0.101,TCP,54
20.189.173.24,192.168.0.101,TCP,93
20.189.173.24,192.168.0.101,TCP,54
192.168.0.101,20.189.173.24,TCP,54
20.189.173.24,192.168.0.101,TCP,148
192.168.0.101,20.189.173.24,TCP,89
192.168.0.101,192.168.0.1,UDP,71
192.168.0.101,192.168.0.1,UDP,71
192.168.0.1,192.168.0.101,UDP,148
192.168.0.1,192.168.0.101,UDP,87
192.168.0.101,78.135.86.26,TCP,66
192.168.0.101,104.21.32.1,UDP,1292
192.168.0.101,104.21.32.1,UDP,1292
104.21.32.1,192.168.0.101,UDP,1242
104.21.32.1,192.168.0.101,UDP,1242
104.21.32.1,192.168.0.101,UDP,539
104.21.32.1,192.168.0.101,UDP,1242
192.168.0.101,104.21.32.1,UDP,95
192.168.0.101,104.21.32.1,UDP,219
192.168.0.101,104.21.32.1,UDP,430
104.21.32.1,192.168.0.101,UDP,466
104.21.32.1,192.168.0.101,UDP,89
104.21.32.1,192.168.0.101,UDP,66
104.21.32.1,192.168.0.101,UDP,66
104.21.32.1,192.168.0.101,UDP,96
192.168.0.101,104.21.32.1,UDP,85
192.168.0.101,104.21.32.1,UDP,85
192.168.0.101,104.21.32.1,UDP,89
104.21.32.1,192.168.0.101,UDP,70
104.21.32.1,192.168.0.101,UDP,67
20.189.173.24,192.168.0.101,TCP,54
192.168.0.101,104.21.32.1,UDP,85
78.135.86.26,192.168.0.101,TCP,66
192.168.0.101,78.135.86.26,TCP,54
192.168.0.101,78.135.86.26,TCP,66
192.168.0.101,104.21.32.1,UDP,83
192.168.0.101,78.135.86.26,TCP,1490
192.168.0.101,78.135.86.26,TCP,403
104.21.32.1,192.168.0.101,UDP,65
192.168.0.101,104.21.32.1,UDP,83
104.21.32.1,192.168.0.101,UDP,65
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.252,UDP,84
192.168.0.1,192.168.0.101,ICMP,120
78.135.86.26,192.168.0.101,TCP,66
192.168.0.101,78.135.86.26,TCP,54
192.168.0.101,78.135.86.26,TCP,1490
78.135.86.26,192.168.0.101,TCP,54
78.135.86.26,192.168.0.101,TCP,1494
78.135.86.26,192.168.0.101,TCP,308
78.135.86.26,192.168.0.101,TCP,1494
192.168.0.101,78.135.86.26,TCP,66
192.168.0.101,78.135.86.26,TCP,54
192.168.0.101,78.135.86.26,TCP,118
192.168.0.101,78.135.86.26,TCP,146
192.168.0.101,78.135.86.26,TCP,393
192.168.0.101,104.21.32.1,UDP,83
104.21.32.1,192.168.0.101,UDP,65
192.168.0.101,3.233.158.26,TCP,55
192.168.0.101,3.233.158.26,TCP,55
192.168.0.101,192.168.0.1,UDP,85
192.168.0.101,192.168.0.1,UDP,85
192.168.0.1,192.168.0.101,UDP,139
192.168.0.1,192.168.0.101,UDP,139
192.168.0.101,192.168.0.1,UDP,84
192.168.0.101,192.168.0.1,UDP,84
192.168.0.1,192.168.0.101,UDP,139
192.168.0.1,192.168.0.101,UDP,139
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,74.125.24.188,TCP,55
192.168.0.101,74.125.24.188,TCP,55
3.233.158.26,192.168.0.101,TCP,66
3.233.158.26,192.168.0.101,TCP,66
74.125.24.188,192.168.0.101,TCP,66
74.125.24.188,192.168.0.101,TCP,66
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.251,UDP,84
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.251,UDP,84
104.18.32.47,192.168.0.101,TCP,54
104.18.32.47,192.168.0.101,TCP,54
192.168.0.101,104.18.32.47,TCP,54
192.168.0.101,104.18.32.47,TCP,54
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,52.182.143.213,TCP,172
192.168.0.101,52.182.143.213,TCP,172
192.168.0.101,52.182.143.213,TCP,1494
192.168.0.101,52.182.143.213,TCP,1494
192.168.0.101,52.182.143.213,TCP,1070
192.168.0.101,52.182.143.213,TCP,1070
54.159.86.139,192.168.0.101,TCP,54
54.159.86.139,192.168.0.101,TCP,54
192.168.0.101,54.159.86.139,TCP,54
192.168.0.101,54.159.86.139,TCP,54
52.182.143.213,192.168.0.101,TCP,54
52.182.143.213,192.168.0.101,TCP,54
52.182.143.213,192.168.0.101,TCP,148
52.182.143.213,192.168.0.101,TCP,148
192.168.0.101,52.182.143.213,TCP,89
192.168.0.101,52.182.143.213,TCP,89
52.182.143.213,192.168.0.101,TCP,54
52.182.143.213,192.168.0.101,TCP,54
104.18.32.47,192.168.0.101,TCP,54
104.18.32.47,192.168.0.101,TCP,54
192.168.0.101,104.18.32.47,TCP,54
192.168.0.101,104.18.32.47,TCP,54
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,192.168.0.1,UDP,92
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.100,224.0.0.251,UDP,135
192.168.0.100,224.0.0.251,UDP,135
3.222.139.245,192.168.0.101,TCP,54
192.168.0.101,3.222.139.245,TCP,54
3.222.139.245,192.168.0.101,TCP,54
192.168.0.101,3.222.139.245,TCP,54
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.1,192.168.0.101,ICMP,120
192.168.0.101,192.168.0.1,UDP,76
192.168.0.101,192.168.0.1,UDP,76
192.168.0.101,192.168.0.1,UDP,76
192.168.0.101,192.168.0.1,UDP,76
192.168.0.1,192.168.0.101,UDP,129
192.168.0.1,192.168.0.101,UDP,129
192.168.0.1,192.168.0.101,UDP,184
192.168.0.1,192.168.0.101,UDP,184
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,142.250.183.115,TCP,55
192.168.0.101,224.0.0.252,UDP,84
192.168.0.101,142.250.183.115,TCP,55
142.250.183.115,192.168.0.101,TCP,66
142.250.183.115,192.168.0.101,TCP,66
192.168.0.100,192.168.0.255,UDP,82
192.168.0.100,192.168.0.255,UDP,82
192.168.0.101,192.168.0.1,UDP,71
192.168.0.101,192.168.0.1,UDP,71
192.168.0.101,192.168.0.1,UDP,71
192.168.0.101,192.168.0.1,UDP,71
192.168.0.101,192.168.0.1,UDP,78
192.168.0.101,192.168.0.1,UDP,78
192.168.0.101,192.168.0.1,UDP,78
192.168.0.101,192.168.0.1,UDP,78
192.168.0.1,192.168.0.101,UDP,87
192.168.0.1,192.168.0.101,UDP,87
192.168.0.1,192.168.0.101,UDP,148
192.168.0.101,78.135.86.26,TCP,66
192.168.0.1,192.168.0.101,UDP,148
192.168.0.101,78.135.86.26,TCP,66
192.168.0.1,192.168.0.101,UDP,326
192.168.0.1,192.168.0.101,UDP,326
192.168.0.1,192.168.0.101,UDP,190
192.168.0.1,192.168.0.101,UDP,190
192.168.0.101,104.21.112.1,UDP,1292
192.168.0.101,104.21.112.1,UDP,1292
192.168.0.101,104.21.112.1,UDP,1292
192.168.0.101,104.21.112.1,UDP,1292
104.21.112.1,192.168.0.101,UDP,1242
104.21.112.1,192.168.0.101,UDP,1242
104.21.112.1,192.168.0.101,UDP,1242
104.21.112.1,192.168.0.101,UDP,1242
104.21.112.1,192.168.0.101,UDP,540
104.21.112.1,192.168.0.101,UDP,540
104.21.112.1,192.168.0.101,UDP,1242
104.21.112.1,192.168.0.101,UDP,1242
192.168.0.101,104.21.112.1,UDP,95
192.168.0.101,104.21.112.1,UDP,95
192.168.0.101,104.21.112.1,UDP,217
192.168.0.101,104.21.112.1,UDP,217
192.168.0.100,224.0.0.251,UDP,135
192.168.0.101,192.168.0.1,UDP,86
192.168.0.1,192.168.0.101,UDP,141
192.168.0.101,224.0.0.251,UDP,86
192.168.0.101,224.0.0.251,UDP,86
192.168.0.101,192.168.0.100,UDP,92
192.168.0.101,224.0.0.252,UDP,86
192.168.0.100,192.168.0.101,ICMP,120
192.168.0.101,224.0.0.252,UDP,86
192.168.0.101,224.0.0.251,UDP,86
192.168.0.101,3.233.158.24,TCP,55
3.233.158.24,192.168.0.101,TCP,66
3.84.138.51,192.168.0.101,TCP,54
192.168.0.101,3.84.138.51,TCP,54
192.168.0.101,192.168.0.100,UDP,92
192.168.0.100,192.168.0.101,ICMP,120
52.182.143.213,192.168.0.101,TCP,54
192.168.0.101,52.182.143.213,TCP,54
192.168.0.101,192.168.0.100,UDP,92
192.168.0.100,192.168.0.101,ICMP,120
192.168.0.101,192.168.0.1,UDP,84
192.168.0.1,192.168.0.101,UDP,139
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,192.168.0.1,UDP,92
192.168.0.101,224.0.0.251,UDP,84
192.168.0.101,224.0.0.252,UDP,84
